,area,value,year,item
31,島根県,787.0,1981.0,popu
32,岡山県,1881.0,1981.0,popu
33,広島県,2761.0,1981.0,popu
34,山口県,1592.0,1981.0,popu
35,徳島県,827.0,1981.0,popu
36,香川県,1005.0,1981.0,popu
37,愛媛県,1512.0,1981.0,popu
38,高知県,833.0,1981.0,popu
39,福岡県,4594.0,1981.0,popu
40,佐賀県,869.0,1981.0,popu
41,長崎県,1594.0,1981.0,popu
42,熊本県,1802.0,1981.0,popu
43,大分県,1234.0,1981.0,popu
44,宮崎県,1158.0,1981.0,popu
45,鹿児島県,1794.0,1981.0,popu
46,沖縄県,1119.0,1981.0,popu
0,北海道,5630.0,1982.0,popu
1,青森県,1527.0,1982.0,popu
2,岩手県,1429.0,1982.0,popu
3,宮城県,2125.0,1982.0,popu
4,秋田県,1258.0,1982.0,popu
5,山形県,1257.0,1982.0,popu
6,福島県,2052.0,1982.0,popu
7,茨城県,2636.0,1982.0,popu
8,栃木県,1822.0,1982.0,popu
9,群馬県,1879.0,1982.0,popu
10,埼玉県,5615.0,1982.0,popu
11,千葉県,4923.0,1982.0,popu
12,東京都,11650.0,1982.0,popu
13,神奈川県,7127.0,1982.0,popu
14,新潟県,2465.0,1982.0,popu
15,富山県,1110.0,1982.0,popu
16,石川県,1134.0,1982.0,popu
17,福井県,803.0,1982.0,popu
18,山梨県,813.0,1982.0,popu
19,長野県,2102.0,1982.0,popu
20,岐阜県,1990.0,1982.0,popu
21,静岡県,3498.0,1982.0,popu
22,愛知県,6309.0,1982.0,popu
23,三重県,1716.0,1982.0,popu
24,滋賀県,1112.0,1982.0,popu
25,京都府,2553.0,1982.0,popu
26,大阪府,8543.0,1982.0,popu
27,兵庫県,5198.0,1982.0,popu
28,奈良県,1254.0,1982.0,popu
29,和歌山県,1090.0,1982.0,popu
30,鳥取県,610.0,1982.0,popu
31,島根県,790.0,1982.0,popu
32,岡山県,1891.0,1982.0,popu
33,広島県,2777.0,1982.0,popu
34,山口県,1597.0,1982.0,popu
35,徳島県,830.0,1982.0,popu
36,香川県,1010.0,1982.0,popu
37,愛媛県,1517.0,1982.0,popu
38,高知県,836.0,1982.0,popu
39,福岡県,4632.0,1982.0,popu
40,佐賀県,873.0,1982.0,popu
41,長崎県,1595.0,1982.0,popu
42,熊本県,1811.0,1982.0,popu
43,大分県,1239.0,1982.0,popu
44,宮崎県,1166.0,1982.0,popu
45,鹿児島県,1801.0,1982.0,popu
46,沖縄県,1132.0,1982.0,popu
0,北海道,5656.0,1983.0,popu
1,青森県,1528.0,1983.0,popu
2,岩手県,1432.0,1983.0,popu
3,宮城県,2144.0,1983.0,popu
4,秋田県,1256.0,1983.0,popu
5,山形県,1258.0,1983.0,popu
6,福島県,2061.0,1983.0,popu
7,茨城県,2670.0,1983.0,popu
8,栃木県,1835.0,1983.0,popu
9,群馬県,1893.0,1983.0,popu
10,埼玉県,5700.0,1983.0,popu
11,千葉県,5005.0,1983.0,popu
12,東京都,11700.0,1983.0,popu
13,神奈川県,7227.0,1983.0,popu
14,新潟県,2469.0,1983.0,popu
15,富山県,1113.0,1983.0,popu
16,石川県,1141.0,1983.0,popu
17,福井県,809.0,1983.0,popu
18,山梨県,820.0,1983.0,popu
19,長野県,2112.0,1983.0,popu
20,岐阜県,2004.0,1983.0,popu
21,静岡県,3522.0,1983.0,popu
22,愛知県,6353.0,1983.0,popu
23,三重県,1728.0,1983.0,popu
24,滋賀県,1127.0,1983.0,popu
25,京都府,2569.0,1983.0,popu
26,大阪府,8588.0,1983.0,popu
27,兵庫県,5227.0,1983.0,popu
28,奈良県,1273.0,1983.0,popu
29,和歌山県,1090.0,1983.0,popu
30,鳥取県,612.0,1983.0,popu
31,島根県,790.0,1983.0,popu
32,岡山県,1901.0,1983.0,popu
33,広島県,2793.0,1983.0,popu
34,山口県,1600.0,1983.0,popu
35,徳島県,831.0,1983.0,popu
36,香川県,1014.0,1983.0,popu
37,愛媛県,1522.0,1983.0,popu
38,高知県,838.0,1983.0,popu
39,福岡県,4667.0,1983.0,popu
40,佐賀県,876.0,1983.0,popu
41,長崎県,1596.0,1983.0,popu
42,熊本県,1820.0,1983.0,popu
43,大分県,1243.0,1983.0,popu
44,宮崎県,1170.0,1983.0,popu
45,鹿児島県,1807.0,1983.0,popu
46,沖縄県,1146.0,1983.0,popu
0,北海道,5672.0,1984.0,popu
1,青森県,1527.0,1984.0,popu
2,岩手県,1433.0,1984.0,popu
3,宮城県,2161.0,1984.0,popu
4,秋田県,1255.0,1984.0,popu
5,山形県,1260.0,1984.0,popu
6,福島県,2071.0,1984.0,popu
7,茨城県,2698.0,1984.0,popu
8,栃木県,1850.0,1984.0,popu
9,群馬県,1908.0,1984.0,popu
10,埼玉県,5784.0,1984.0,popu
11,千葉県,5079.0,1984.0,popu
12,東京都,11759.0,1984.0,popu
13,神奈川県,7328.0,1984.0,popu
14,新潟県,2474.0,1984.0,popu
15,富山県,1116.0,1984.0,popu
16,石川県,1147.0,1984.0,popu
17,福井県,813.0,1984.0,popu
18,山梨県,826.0,1984.0,popu
19,長野県,2125.0,1984.0,popu
20,岐阜県,2017.0,1984.0,popu
21,静岡県,3547.0,1984.0,popu
22,愛知県,6401.0,1984.0,popu
23,三重県,1737.0,1984.0,popu
24,滋賀県,1141.0,1984.0,popu
25,京都府,2578.0,1984.0,popu
26,大阪府,8632.0,1984.0,popu
27,兵庫県,5252.0,1984.0,popu
28,奈良県,1290.0,1984.0,popu
29,和歌山県,1088.0,1984.0,popu
30,鳥取県,614.0,1984.0,popu
31,島根県,793.0,1984.0,popu
32,岡山県,1909.0,1984.0,popu
33,広島県,2807.0,1984.0,popu
34,山口県,1601.0,1984.0,popu
35,徳島県,834.0,1984.0,popu
36,香川県,1018.0,1984.0,popu
37,愛媛県,1526.0,1984.0,popu
38,高知県,839.0,1984.0,popu
39,福岡県,4697.0,1984.0,popu
40,佐賀県,878.0,1984.0,popu
41,長崎県,1595.0,1984.0,popu
42,熊本県,1830.0,1984.0,popu
43,大分県,1248.0,1984.0,popu
44,宮崎県,1173.0,1984.0,popu
45,鹿児島県,1814.0,1984.0,popu
46,沖縄県,1161.0,1984.0,popu
0,北海道,5679.0,1985.0,popu
1,青森県,1524.0,1985.0,popu
2,岩手県,1434.0,1985.0,popu
3,宮城県,2176.0,1985.0,popu
4,秋田県,1254.0,1985.0,popu
5,山形県,1262.0,1985.0,popu
6,福島県,2080.0,1985.0,popu
7,茨城県,2725.0,1985.0,popu
8,栃木県,1866.0,1985.0,popu
9,群馬県,1921.0,1985.0,popu
10,埼玉県,5864.0,1985.0,popu
11,千葉県,5148.0,1985.0,popu
12,東京都,11829.0,1985.0,popu
13,神奈川県,7432.0,1985.0,popu
14,新潟県,2478.0,1985.0,popu
15,富山県,1118.0,1985.0,popu
16,石川県,1152.0,1985.0,popu
17,福井県,818.0,1985.0,popu
18,山梨県,833.0,1985.0,popu
19,長野県,2137.0,1985.0,popu
20,岐阜県,2029.0,1985.0,popu
21,静岡県,3575.0,1985.0,popu
22,愛知県,6455.0,1985.0,popu
23,三重県,1747.0,1985.0,popu
24,滋賀県,1156.0,1985.0,popu
25,京都府,2587.0,1985.0,popu
26,大阪府,8668.0,1985.0,popu
27,兵庫県,5278.0,1985.0,popu
28,奈良県,1305.0,1985.0,popu
29,和歌山県,1087.0,1985.0,popu
30,鳥取県,616.0,1985.0,popu
31,島根県,795.0,1985.0,popu
32,岡山県,1917.0,1985.0,popu
33,広島県,2819.0,1985.0,popu
34,山口県,1602.0,1985.0,popu
35,徳島県,835.0,1985.0,popu
36,香川県,1023.0,1985.0,popu
37,愛媛県,1530.0,1985.0,popu
38,高知県,840.0,1985.0,popu
39,福岡県,4719.0,1985.0,popu
40,佐賀県,880.0,1985.0,popu
41,長崎県,1594.0,1985.0,popu
42,熊本県,1838.0,1985.0,popu
43,大分県,1250.0,1985.0,popu
44,宮崎県,1176.0,1985.0,popu
45,鹿児島県,1819.0,1985.0,popu
46,沖縄県,1179.0,1985.0,popu
0,北海道,5673.0,1986.0,popu
1,青森県,1517.0,1986.0,popu
2,岩手県,1431.0,1986.0,popu
3,宮城県,2190.0,1986.0,popu
4,秋田県,1249.0,1986.0,popu
5,山形県,1262.0,1986.0,popu
6,福島県,2085.0,1986.0,popu
7,茨城県,2746.0,1986.0,popu
8,栃木県,1880.0,1986.0,popu
9,群馬県,1931.0,1986.0,popu
10,埼玉県,5954.0,1986.0,popu
11,千葉県,5219.0,1986.0,popu
12,東京都,11888.0,1986.0,popu
13,神奈川県,7553.0,1986.0,popu
14,新潟県,2478.0,1986.0,popu
15,富山県,1119.0,1986.0,popu
16,石川県,1155.0,1986.0,popu
17,福井県,819.0,1986.0,popu
18,山梨県,837.0,1986.0,popu
19,長野県,2143.0,1986.0,popu
20,岐阜県,2036.0,1986.0,popu
21,静岡県,3597.0,1986.0,popu
22,愛知県,6512.0,1986.0,popu
23,三重県,1756.0,1986.0,popu
24,滋賀県,1166.0,1986.0,popu
25,京都府,2595.0,1986.0,popu
26,大阪府,8705.0,1986.0,popu
27,兵庫県,5300.0,1986.0,popu
28,奈良県,1318.0,1986.0,popu
29,和歌山県,1083.0,1986.0,popu
30,鳥取県,616.0,1986.0,popu
31,島根県,793.0,1986.0,popu
32,岡山県,1921.0,1986.0,popu
33,広島県,2829.0,1986.0,popu
34,山口県,1598.0,1986.0,popu
35,徳島県,835.0,1986.0,popu
36,香川県,1024.0,1986.0,popu
37,愛媛県,1528.0,1986.0,popu
38,高知県,838.0,1986.0,popu
39,福岡県,4741.0,1986.0,popu
40,佐賀県,880.0,1986.0,popu
41,長崎県,1589.0,1986.0,popu
42,熊本県,1840.0,1986.0,popu
43,大分県,1249.0,1986.0,popu
44,宮崎県,1174.0,1986.0,popu
45,鹿児島県,1816.0,1986.0,popu
46,沖縄県,1188.0,1986.0,popu
0,北海道,5660.0,1987.0,popu
1,青森県,1511.0,1987.0,popu
2,岩手県,1427.0,1987.0,popu
3,宮城県,2206.0,1987.0,popu
4,秋田県,1244.0,1987.0,popu
5,山形県,1262.0,1987.0,popu
6,福島県,2091.0,1987.0,popu
7,茨城県,2769.0,1987.0,popu
8,栃木県,1895.0,1987.0,popu
9,群馬県,1941.0,1987.0,popu
10,埼玉県,6071.0,1987.0,popu
11,千葉県,5307.0,1987.0,popu
12,東京都,11887.0,1987.0,popu
13,神奈川県,7684.0,1987.0,popu
14,新潟県,2477.0,1987.0,popu
15,富山県,1120.0,1987.0,popu
16,石川県,1158.0,1987.0,popu
17,福井県,822.0,1987.0,popu
18,山梨県,841.0,1987.0,popu
19,長野県,2148.0,1987.0,popu
20,岐阜県,2044.0,1987.0,popu
21,静岡県,3619.0,1987.0,popu
22,愛知県,6566.0,1987.0,popu
23,三重県,1765.0,1987.0,popu
24,滋賀県,1178.0,1987.0,popu
25,京都府,2601.0,1987.0,popu
26,大阪府,8737.0,1987.0,popu
27,兵庫県,5319.0,1987.0,popu
28,奈良県,1333.0,1987.0,popu
29,和歌山県,1079.0,1987.0,popu
30,鳥取県,616.0,1987.0,popu
31,島根県,792.0,1987.0,popu
32,岡山県,1924.0,1987.0,popu
33,広島県,2834.0,1987.0,popu
34,山口県,1592.0,1987.0,popu
35,徳島県,835.0,1987.0,popu
36,香川県,1024.0,1987.0,popu
37,愛媛県,1525.0,1987.0,popu
38,高知県,836.0,1987.0,popu
39,福岡県,4756.0,1987.0,popu
40,佐賀県,880.0,1987.0,popu
41,長崎県,1584.0,1987.0,popu
42,熊本県,1842.0,1987.0,popu
43,大分県,1247.0,1987.0,popu
44,宮崎県,1174.0,1987.0,popu
45,鹿児島県,1816.0,1987.0,popu
46,沖縄県,1199.0,1987.0,popu
0,北海道,5656.0,1988.0,popu
1,青森県,1502.0,1988.0,popu
2,岩手県,1424.0,1988.0,popu
3,宮城県,2221.0,1988.0,popu
4,秋田県,1238.0,1988.0,popu
5,山形県,1262.0,1988.0,popu
6,福島県,2095.0,1988.0,popu
7,茨城県,2795.0,1988.0,popu
8,栃木県,1908.0,1988.0,popu
9,群馬県,1949.0,1988.0,popu
10,埼玉県,6195.0,1988.0,popu
11,千葉県,5403.0,1988.0,popu
12,東京都,11873.0,1988.0,popu
13,神奈川県,7794.0,1988.0,popu
14,新潟県,2476.0,1988.0,popu
15,富山県,1120.0,1988.0,popu
16,石川県,1160.0,1988.0,popu
17,福井県,822.0,1988.0,popu
18,山梨県,845.0,1988.0,popu
19,長野県,2149.0,1988.0,popu
20,岐阜県,2051.0,1988.0,popu
21,静岡県,3639.0,1988.0,popu
22,愛知県,6606.0,1988.0,popu
23,三重県,1772.0,1988.0,popu
24,滋賀県,1191.0,1988.0,popu
25,京都府,2604.0,1988.0,popu
26,大阪府,8748.0,1988.0,popu
27,兵庫県,5344.0,1988.0,popu
28,奈良県,1347.0,1988.0,popu
29,和歌山県,1076.0,1988.0,popu
30,鳥取県,617.0,1988.0,popu
31,島根県,789.0,1988.0,popu
32,岡山県,1925.0,1988.0,popu
33,広島県,2838.0,1988.0,popu
34,山口県,1587.0,1988.0,popu
35,徳島県,834.0,1988.0,popu
36,香川県,1025.0,1988.0,popu
37,愛媛県,1522.0,1988.0,popu
38,高知県,833.0,1988.0,popu
39,福岡県,4773.0,1988.0,popu
40,佐賀県,880.0,1988.0,popu
41,長崎県,1578.0,1988.0,popu
42,熊本県,1842.0,1988.0,popu
43,大分県,1243.0,1988.0,popu
44,宮崎県,1173.0,1988.0,popu
45,鹿児島県,1812.0,1988.0,popu
46,沖縄県,1208.0,1988.0,popu
0,北海道,5649.0,1989.0,popu
1,青森県,1492.0,1989.0,popu
2,岩手県,1419.0,1989.0,popu
3,宮城県,2236.0,1989.0,popu
4,秋田県,1232.0,1989.0,popu
5,山形県,1260.0,1989.0,popu
6,福島県,2100.0,1989.0,popu
7,茨城県,2822.0,1989.0,popu
8,栃木県,1921.0,1989.0,popu
9,群馬県,1959.0,1989.0,popu
10,埼玉県,6308.0,1989.0,popu
11,千葉県,5487.0,1989.0,popu
12,東京都,11863.0,1989.0,popu
13,神奈川県,7891.0,1989.0,popu
14,新潟県,2476.0,1989.0,popu
15,富山県,1121.0,1989.0,popu
16,石川県,1163.0,1989.0,popu
17,福井県,823.0,1989.0,popu
18,山梨県,849.0,1989.0,popu
19,長野県,2153.0,1989.0,popu
20,岐阜県,2058.0,1989.0,popu
21,静岡県,3657.0,1989.0,popu
22,愛知県,6649.0,1989.0,popu
23,三重県,1782.0,1989.0,popu
24,滋賀県,1206.0,1989.0,popu
25,京都府,2604.0,1989.0,popu
26,大阪府,8744.0,1989.0,popu
27,兵庫県,5372.0,1989.0,popu
28,奈良県,1363.0,1989.0,popu
29,和歌山県,1074.0,1989.0,popu
30,鳥取県,616.0,1989.0,popu
31,島根県,785.0,1989.0,popu
32,岡山県,1925.0,1989.0,popu
33,広島県,2843.0,1989.0,popu
34,山口県,1581.0,1989.0,popu
35,徳島県,833.0,1989.0,popu
36,香川県,1023.0,1989.0,popu
37,愛媛県,1519.0,1989.0,popu
38,高知県,830.0,1989.0,popu
39,福岡県,4793.0,1989.0,popu
40,佐賀県,879.0,1989.0,popu
41,長崎県,1570.0,1989.0,popu
42,熊本県,1841.0,1989.0,popu
43,大分県,1240.0,1989.0,popu
44,宮崎県,1172.0,1989.0,popu
45,鹿児島県,1805.0,1989.0,popu
46,沖縄県,1215.0,1989.0,popu
0,北海道,5644.0,1990.0,popu
1,青森県,1483.0,1990.0,popu
2,岩手県,1417.0,1990.0,popu
3,宮城県,2249.0,1990.0,popu
4,秋田県,1227.0,1990.0,popu
5,山形県,1258.0,1990.0,popu
6,福島県,2104.0,1990.0,popu
7,茨城県,2845.0,1990.0,popu
8,栃木県,1935.0,1990.0,popu
9,群馬県,1966.0,1990.0,popu
10,埼玉県,6405.0,1990.0,popu
11,千葉県,5555.0,1990.0,popu
12,東京都,11856.0,1990.0,popu
13,神奈川県,7980.0,1990.0,popu
14,新潟県,2475.0,1990.0,popu
15,富山県,1120.0,1990.0,popu
16,石川県,1165.0,1990.0,popu
17,福井県,824.0,1990.0,popu
18,山梨県,853.0,1990.0,popu
19,長野県,2157.0,1990.0,popu
20,岐阜県,2067.0,1990.0,popu
21,静岡県,3671.0,1990.0,popu
22,愛知県,6691.0,1990.0,popu
23,三重県,1793.0,1990.0,popu
24,滋賀県,1222.0,1990.0,popu
25,京都府,2602.0,1990.0,popu
26,大阪府,8735.0,1990.0,popu
27,兵庫県,5405.0,1990.0,popu
28,奈良県,1375.0,1990.0,popu
29,和歌山県,1074.0,1990.0,popu
30,鳥取県,616.0,1990.0,popu
31,島根県,781.0,1990.0,popu
32,岡山県,1926.0,1990.0,popu
33,広島県,2850.0,1990.0,popu
34,山口県,1573.0,1990.0,popu
35,徳島県,832.0,1990.0,popu
36,香川県,1023.0,1990.0,popu
37,愛媛県,1515.0,1990.0,popu
38,高知県,825.0,1990.0,popu
39,福岡県,4811.0,1990.0,popu
40,佐賀県,878.0,1990.0,popu
41,長崎県,1563.0,1990.0,popu
42,熊本県,1840.0,1990.0,popu
43,大分県,1237.0,1990.0,popu
44,宮崎県,1169.0,1990.0,popu
45,鹿児島県,1798.0,1990.0,popu
46,沖縄県,1222.0,1990.0,popu
0,北海道,5650.0,1991.0,popu
1,青森県,1479.0,1991.0,popu
2,岩手県,1416.0,1991.0,popu
3,宮城県,2267.0,1991.0,popu
4,秋田県,1223.0,1991.0,popu
5,山形県,1257.0,1991.0,popu
6,福島県,2109.0,1991.0,popu
7,茨城県,2871.0,1991.0,popu
8,栃木県,1948.0,1991.0,popu
9,群馬県,1974.0,1991.0,popu
10,埼玉県,6486.0,1991.0,popu
11,千葉県,5617.0,1991.0,popu
12,東京都,11894.0,1991.0,popu
13,神奈川県,8050.0,1991.0,popu
14,新潟県,2475.0,1991.0,popu
15,富山県,1121.0,1991.0,popu
16,石川県,1167.0,1991.0,popu
17,福井県,823.0,1991.0,popu
18,山梨県,860.0,1991.0,popu
19,長野県,2162.0,1991.0,popu
20,岐阜県,2073.0,1991.0,popu
21,静岡県,3687.0,1991.0,popu
22,愛知県,6729.0,1991.0,popu
23,三重県,1803.0,1991.0,popu
24,滋賀県,1235.0,1991.0,popu
25,京都府,2608.0,1991.0,popu
26,大阪府,8750.0,1991.0,popu
27,兵庫県,5426.0,1991.0,popu
28,奈良県,1388.0,1991.0,popu
29,和歌山県,1076.0,1991.0,popu
30,鳥取県,615.0,1991.0,popu
31,島根県,778.0,1991.0,popu
32,岡山県,1930.0,1991.0,popu
33,広島県,2859.0,1991.0,popu
34,山口県,1569.0,1991.0,popu
35,徳島県,831.0,1991.0,popu
36,香川県,1023.0,1991.0,popu
37,愛媛県,1513.0,1991.0,popu
38,高知県,822.0,1991.0,popu
39,福岡県,4834.0,1991.0,popu
40,佐賀県,878.0,1991.0,popu
41,長崎県,1557.0,1991.0,popu
42,熊本県,1844.0,1991.0,popu
43,大分県,1235.0,1991.0,popu
44,宮崎県,1167.0,1991.0,popu
45,鹿児島県,1793.0,1991.0,popu
46,沖縄県,1230.0,1991.0,popu
0,北海道,5661.0,1992.0,popu
1,青森県,1476.0,1992.0,popu
2,岩手県,1416.0,1992.0,popu
3,宮城県,2283.0,1992.0,popu
4,秋田県,1220.0,1992.0,popu
5,山形県,1257.0,1992.0,popu
6,福島県,2116.0,1992.0,popu
7,茨城県,2898.0,1992.0,popu
8,栃木県,1959.0,1992.0,popu
9,群馬県,1984.0,1992.0,popu
10,埼玉県,6567.0,1992.0,popu
11,千葉県,5679.0,1992.0,popu
12,東京都,11887.0,1992.0,popu
13,神奈川県,8116.0,1992.0,popu
14,新潟県,2476.0,1992.0,popu
15,富山県,1120.0,1992.0,popu
16,石川県,1171.0,1992.0,popu
17,福井県,823.0,1992.0,popu
18,山梨県,865.0,1992.0,popu
19,長野県,2169.0,1992.0,popu
20,岐阜県,2082.0,1992.0,popu
21,静岡県,3704.0,1992.0,popu
22,愛知県,6776.0,1992.0,popu
23,三重県,1814.0,1992.0,popu
24,滋賀県,1248.0,1992.0,popu
25,京都府,2615.0,1992.0,popu
26,大阪府,8761.0,1992.0,popu
27,兵庫県,5443.0,1992.0,popu
28,奈良県,1400.0,1992.0,popu
29,和歌山県,1076.0,1992.0,popu
30,鳥取県,615.0,1992.0,popu
31,島根県,775.0,1992.0,popu
32,岡山県,1935.0,1992.0,popu
33,広島県,2867.0,1992.0,popu
34,山口県,1565.0,1992.0,popu
35,徳島県,830.0,1992.0,popu
36,香川県,1024.0,1992.0,popu
37,愛媛県,1511.0,1992.0,popu
38,高知県,819.0,1992.0,popu
39,福岡県,4859.0,1992.0,popu
40,佐賀県,879.0,1992.0,popu
41,長崎県,1552.0,1992.0,popu
42,熊本県,1846.0,1992.0,popu
43,大分県,1233.0,1992.0,popu
44,宮崎県,1167.0,1992.0,popu
45,鹿児島県,1789.0,1992.0,popu
46,沖縄県,1239.0,1992.0,popu
0,北海道,5669.0,1993.0,popu
1,青森県,1476.0,1993.0,popu
2,岩手県,1417.0,1993.0,popu
3,宮城県,2299.0,1993.0,popu
4,秋田県,1217.0,1993.0,popu
5,山形県,1256.0,1993.0,popu
6,福島県,2123.0,1993.0,popu
7,茨城県,2920.0,1993.0,popu
8,栃木県,1969.0,1993.0,popu
9,群馬県,1990.0,1993.0,popu
10,埼玉県,6640.0,1993.0,popu
11,千葉県,5731.0,1993.0,popu
12,東京都,11849.0,1993.0,popu
13,神奈川県,8166.0,1993.0,popu
14,新潟県,2479.0,1993.0,popu
15,富山県,1121.0,1993.0,popu
16,石川県,1173.0,1993.0,popu
17,福井県,824.0,1993.0,popu
18,山梨県,871.0,1993.0,popu
19,長野県,2175.0,1993.0,popu
20,岐阜県,2089.0,1993.0,popu
21,静岡県,3716.0,1993.0,popu
22,愛知県,6810.0,1993.0,popu
23,三重県,1823.0,1993.0,popu
24,滋賀県,1261.0,1993.0,popu
25,京都府,2618.0,1993.0,popu
26,大阪府,8762.0,1993.0,popu
27,兵庫県,5457.0,1993.0,popu
28,奈良県,1412.0,1993.0,popu
29,和歌山県,1077.0,1993.0,popu
30,鳥取県,614.0,1993.0,popu
31,島根県,773.0,1993.0,popu
32,岡山県,1940.0,1993.0,popu
33,広島県,2873.0,1993.0,popu
34,山口県,1561.0,1993.0,popu
35,徳島県,831.0,1993.0,popu
36,香川県,1025.0,1993.0,popu
37,愛媛県,1508.0,1993.0,popu
38,高知県,817.0,1993.0,popu
39,福岡県,4885.0,1993.0,popu
40,佐賀県,880.0,1993.0,popu
41,長崎県,1550.0,1993.0,popu
42,熊本県,1850.0,1993.0,popu
43,大分県,1231.0,1993.0,popu
44,宮崎県,1171.0,1993.0,popu
45,鹿児島県,1788.0,1993.0,popu
46,沖縄県,1250.0,1993.0,popu
0,北海道,5681.0,1994.0,popu
1,青森県,1480.0,1994.0,popu
2,岩手県,1418.0,1994.0,popu
3,宮城県,2313.0,1994.0,popu
4,秋田県,1216.0,1994.0,popu
5,山形県,1256.0,1994.0,popu
6,福島県,2129.0,1994.0,popu
7,茨城県,2940.0,1994.0,popu
8,栃木県,1977.0,1994.0,popu
9,群馬県,1996.0,1994.0,popu
10,埼玉県,6703.0,1994.0,popu
11,千葉県,5767.0,1994.0,popu
12,東京都,11796.0,1994.0,popu
13,神奈川県,8207.0,1994.0,popu
14,新潟県,2484.0,1994.0,popu
15,富山県,1121.0,1994.0,popu
16,石川県,1176.0,1994.0,popu
17,福井県,825.0,1994.0,popu
18,山梨県,877.0,1994.0,popu
19,長野県,2184.0,1994.0,popu
20,岐阜県,2095.0,1994.0,popu
21,静岡県,3729.0,1994.0,popu
22,愛知県,6839.0,1994.0,popu
23,三重県,1833.0,1994.0,popu
24,滋賀県,1273.0,1994.0,popu
25,京都府,2622.0,1994.0,popu
26,大阪府,8759.0,1994.0,popu
27,兵庫県,5469.0,1994.0,popu
28,奈良県,1420.0,1994.0,popu
29,和歌山県,1080.0,1994.0,popu
30,鳥取県,614.0,1994.0,popu
31,島根県,772.0,1994.0,popu
32,岡山県,1945.0,1994.0,popu
33,広島県,2877.0,1994.0,popu
34,山口県,1559.0,1994.0,popu
35,徳島県,830.0,1994.0,popu
36,香川県,1026.0,1994.0,popu
37,愛媛県,1508.0,1994.0,popu
38,高知県,817.0,1994.0,popu
39,福岡県,4909.0,1994.0,popu
40,佐賀県,883.0,1994.0,popu
41,長崎県,1549.0,1994.0,popu
42,熊本県,1855.0,1994.0,popu
43,大分県,1232.0,1994.0,popu
44,宮崎県,1174.0,1994.0,popu
45,鹿児島県,1791.0,1994.0,popu
46,沖縄県,1262.0,1994.0,popu
0,北海道,5692.0,1995.0,popu
1,青森県,1482.0,1995.0,popu
2,岩手県,1420.0,1995.0,popu
3,宮城県,2329.0,1995.0,popu
4,秋田県,1214.0,1995.0,popu
5,山形県,1257.0,1995.0,popu
6,福島県,2134.0,1995.0,popu
7,茨城県,2956.0,1995.0,popu
8,栃木県,1984.0,1995.0,popu
9,群馬県,2004.0,1995.0,popu
10,埼玉県,6759.0,1995.0,popu
11,千葉県,5798.0,1995.0,popu
12,東京都,11774.0,1995.0,popu
13,神奈川県,8246.0,1995.0,popu
14,新潟県,2488.0,1995.0,popu
15,富山県,1123.0,1995.0,popu
16,石川県,1180.0,1995.0,popu
17,福井県,827.0,1995.0,popu
18,山梨県,882.0,1995.0,popu
19,長野県,2194.0,1995.0,popu
20,岐阜県,2100.0,1995.0,popu
21,静岡県,3738.0,1995.0,popu
22,愛知県,6868.0,1995.0,popu
23,三重県,1841.0,1995.0,popu
24,滋賀県,1287.0,1995.0,popu
25,京都府,2630.0,1995.0,popu
26,大阪府,8797.0,1995.0,popu
27,兵庫県,5402.0,1995.0,popu
28,奈良県,1431.0,1995.0,popu
29,和歌山県,1080.0,1995.0,popu
30,鳥取県,615.0,1995.0,popu
31,島根県,771.0,1995.0,popu
32,岡山県,1951.0,1995.0,popu
33,広島県,2882.0,1995.0,popu
34,山口県,1556.0,1995.0,popu
35,徳島県,832.0,1995.0,popu
36,香川県,1027.0,1995.0,popu
37,愛媛県,1507.0,1995.0,popu
38,高知県,817.0,1995.0,popu
39,福岡県,4933.0,1995.0,popu
40,佐賀県,884.0,1995.0,popu
41,長崎県,1545.0,1995.0,popu
42,熊本県,1860.0,1995.0,popu
43,大分県,1231.0,1995.0,popu
44,宮崎県,1176.0,1995.0,popu
45,鹿児島県,1794.0,1995.0,popu
46,沖縄県,1273.0,1995.0,popu
0,北海道,5697.0,1996.0,popu
1,青森県,1483.0,1996.0,popu
2,岩手県,1420.0,1996.0,popu
3,宮城県,2338.0,1996.0,popu
4,秋田県,1210.0,1996.0,popu
5,山形県,1255.0,1996.0,popu
6,福島県,2134.0,1996.0,popu
7,茨城県,2966.0,1996.0,popu
8,栃木県,1991.0,1996.0,popu
9,群馬県,2009.0,1996.0,popu
10,埼玉県,6804.0,1996.0,popu
11,千葉県,5817.0,1996.0,popu
12,東京都,11808.0,1996.0,popu
13,神奈川県,8279.0,1996.0,popu
14,新潟県,2490.0,1996.0,popu
15,富山県,1125.0,1996.0,popu
16,石川県,1181.0,1996.0,popu
17,福井県,828.0,1996.0,popu
18,山梨県,885.0,1996.0,popu
19,長野県,2203.0,1996.0,popu
20,岐阜県,2104.0,1996.0,popu
21,静岡県,3745.0,1996.0,popu
22,愛知県,6897.0,1996.0,popu
23,三重県,1846.0,1996.0,popu
24,滋賀県,1298.0,1996.0,popu
25,京都府,2634.0,1996.0,popu
26,大阪府,8807.0,1996.0,popu
27,兵庫県,5421.0,1996.0,popu
28,奈良県,1437.0,1996.0,popu
29,和歌山県,1079.0,1996.0,popu
30,鳥取県,615.0,1996.0,popu
31,島根県,770.0,1996.0,popu
